COURSE,E10_GRADE_12,E10_GRADE_10,E10_GRADE_7,E10_GRADE_4,E10_GRADE_02,E10_GRADE_00,E10_GRADE_MINUS_3,E10_PASSED,E10_FAILED,E10_ABSENT
62233,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62234,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62235,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62236,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62237,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62238,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62239,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62240,No data,No data,No data,No data,No data,No data,No data,17,2,No data
62241,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62242,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62243,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62244,3,2,7,4,4,1,0,No data,No data,1
62245,1,2,2,1,2,0,0,No data,No data,4
62246,2,2,0,1,3,0,0,No data,No data,No data
62247,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62248,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62249,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62250,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62251,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62253,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62254,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62255,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62257,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62259,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62261,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62263,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62265,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62267,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62268,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62269,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62270,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62271,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62272,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62273,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62276,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62277,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62278,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62279,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62280,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62281,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62282,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62283,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62284,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62285,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62286,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62287,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62288,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62289,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62297,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62298,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62299,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62301,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62302,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62303,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62304,No data,No data,No data,No data,No data,No data,No data,46,5,No data
62305,No data,No data,No data,No data,No data,No data,No data,20,1,No data
62306,No data,No data,No data,No data,No data,No data,No data,45,1,No data
62307,No data,No data,No data,No data,No data,No data,No data,15,5,No data
62311,0,11,20,14,6,4,0,No data,No data,7
62312,No data,No data,No data,No data,No data,No data,No data,53,17,11
62313,No data,No data,No data,No data,No data,No data,No data,49,6,9
62315,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62316,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62317,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62318,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62319,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62320,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62321,0,2,12,6,1,1,0,No data,No data,No data
62322,2,2,6,10,1,1,1,No data,No data,4
62323,3,3,11,9,9,21,0,No data,No data,12
62324,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62325,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62326,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62327,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62328,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62329,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62330,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62331,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62332,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62333,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62334,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62335,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62336,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62337,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62338,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62341,No data,No data,No data,No data,No data,No data,No data,20,0,1
62342,6,4,6,3,3,1,0,No data,No data,1
62343,4,16,0,0,0,0,0,No data,No data,No data
62344,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62350,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62360,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62361,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62362,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62363,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62364,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62365,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62366,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62367,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62368,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62369,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62370,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62371,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62372,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62373,1,4,2,0,1,2,0,No data,No data,No data
62374,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62375,0,2,1,1,1,0,0,No data,No data,No data
62376,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62377,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62378,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62379,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62380,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62381,10,4,21,0,1,0,0,No data,No data,1
62382,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62383,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62384,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62385,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62386,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62387,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62388,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62389,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62390,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62391,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62392,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62393,0,7,3,3,2,2,0,No data,No data,No data
62394,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62395,0,2,5,0,0,0,0,No data,No data,No data
62396,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62397,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62398,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62400,15,11,12,6,5,8,0,No data,No data,24
